"COUNTRY_CD","YEARWEEK","SALESLOCALCURRENCY"
AR,201935,1237266.6300000001
AR,201936,1424009.9599999944
AR,201937,1673094.4199999971
AR,201938,1330799.7799999914
AR,201939,1317759.789999987
AR,201940,1318332.550000004
AR,201941,1403598.0899999915
AR,201942,1393060.3499999961
AR,201943,1341847.8199999996
AR,201944,1503309.0999999947
AR,201945,1616416.219999983
AR,201946,1907237.1200000036
AR,201947,1596822.2799999928
AR,201948,1773561.7600000037
AR,201949,1463399.960000007
AR,201950,1853988.1900000041
AR,201951,1587665.4800000011
AR,201952,1207150.2400000012
AR,202001,1329695.82
AR,202002,1733860.3000000026
AR,202003,1659205.6899999976
AR,202004,1509130.4999999965
AR,202005,1551614.9599999953
AR,202006,1418654.489999993
AR,202007,614145.5100000008
AR,202008,36753.45999999992
AR,202009,13853.650000000003
AR,202010,0.04
AR,202011,0.04
AR,202012,0.04
AR,202013,55.04
AR,202014,521.72
AR,202015,521.72
AR,202016,521.72
AR,202017,521.72
AR,202018,902.4399999999999
AR,202019,902.4399999999999
AR,202020,902.4399999999999
AR,202021,902.4399999999999
AR,202022,902.4399999999999
AR,202023,0.04
AR,202024,0.04
AR,202025,0.04
AR,202026,0.04
AR,202027,0.04
AR,202028,0.04
AR,202029,0.04
AR,202030,572.5799999999999
AR,202031,383435.27999999945
AR,202032,383435.28
AR,202033,383435.28
AR,202034,383435.2799999997
AR,202035,383435.27999999985
AR,202036,380704.75999999995
AR,202037,380704.7599999998
AR,202038,380704.75999999995
AR,202039,380704.76000000007
AR,202040,1032726.9800000001
AR,202041,409046.34999999974
AR,202042,20324.89
AR,202043,293187.3199999999
AR,202044,654295.0099999979
AR,202045,494380.9900000003
AR,202046,890128.8899999987
AR,202047,827297.3599999989
AR,202048,393004.1700000018
AR,202049,602683.5499999997
AR,202050,284158.8500000003
AR,202051,354339.30999999994
AR,202052,386205.15
AR,202101,552134.5199999999
AR,202102,479023.4500000002
AR,202103,316660.56999999995
AR,202104,369716.6500000002
AR,202105,4801702.660000001
AR,202106,494368.79000000085
AR,202107,1172735.759999997
AR,202108,3159251.5899999947
AR,202109,4584178.060000001
AR,202110,4459824.079999994
AR,202111,3365963.2299999967
AR,202112,3901326.1599999946
AR,202113,2221713.9899999998
AR,202114,247534.72000000006
AR,202115,2250544.029999995
AR,202116,1974442.7299999965
AR,202117,999804.05
AR,202118,1141417.7100000007
AR,202119,1255290.7
AR,202120,1213895.68
AR,202121,967637.1399999993
AR,202122,1258586.2299999995
AR,202123,1833787.5500000005
AR,202124,1211460.1799999995
AR,202125,1905432.21
AR,202126,1587164.9999999998
AR,202127,924709.2800000003
AR,202128,881049.3700000006
AR,202129,907400.1800000007
AR,202130,704092.2000000004
AR,202131,796780.5900000003
AR,202132,853310.8599999981
AR,202133,641802.88
AR,202134,715282.7299999996
AR,202135,396852.3399999977
AR,202136,652292.5800000003
AR,202137,605775.4700000013
AR,202138,2398533.6799999997
AR,202139,3457613.3499999875
AR,202140,4048263.5499999933
AR,202141,4040561.7599999923
AR,202142,3618117.250000014
AR,202143,4008923.4700000132
AR,202144,1946706.3499999999
AR,202145,2577514.45000001
AR,202146,1594009.1699999983
AR,202147,2243989.060000004
AR,202148,1767816.2200000011
AR,202149,1412506.1299999948
AR,202150,1286481.169999999
AR,202151,1140791.7199999997
AR,202152,894303.79
AR,202201,555651.7500000001
AR,202202,1113393.7999999989
AR,202203,2849487.829999998
AR,202204,4462729.53
AR,202205,4343098.980000002
AR,202206,4647168.400000042
AR,202207,4424321.120000048
AR,202208,4669120.500000009
AR,202209,4513031.629999996
AR,202210,6064834.459999996
AR,202211,6811124.859999998
AR,202212,5808211.050000003
AR,202213,5770525.490000023
AR,202214,867226.5900000011
AR,202215,4587750.210000009
AR,202216,4876493.719999998
AR,202217,4283944.490000005
AR,202218,5747966.55
AR,202219,5693231.49000001
AR,202220,6887840.550000008
AR,202221,6333975.830000003
AR,202222,3968586.6500000036
AR,202223,5416174.810000026
AR,202224,2839286.720000001
AR,202225,6394001.470000036
AR,202226,6532136.4799999995
AR,202227,6530736.729999991
AR,202228,6743177.670000003
AR,202229,5526148.689999972
AR,202230,8029100.259999997
AR,202231,9364153.49999999
AR,202232,7330038.609999995
AR,202233,8814377.960000044
AR,202234,8279032.489999991
AR,202235,8059798.88000002
AR,202236,8880304.720000016
AR,202237,6842572.1000000145
AR,202238,5402224.740000007
AR,202239,6558132.809999997
AR,202240,5220335.600000003
AR,202241,4196879.420000003
AR,202242,2952983.309999999
AR,202243,3037270.93
AR,202244,2949811.9799999986
AR,202245,2766278.840000001
AR,202246,3044966.4400000107
AR,202247,3763955.32
AR,202248,2131902.5200000037
AR,202249,1654745.7200000004
AR,202250,2575083.05
AR,202251,2724706.1200000076
AR,202252,7379519.379999994
AR,202301,2582346.1700000004
AR,202302,2975493.3400000134
AR,202303,3100157.730000006
AR,202304,2515554.9199999934
AR,202305,3367030.799999997
AR,202306,2431409.3599999985
AR,202307,1598806.2400000002
AR,202308,2142898.7200000016
AR,202309,4749631.7899999935
AR,202310,425805.2000000031
AR,202311,387288.0600000029
AR,202312,360512.2900000019
AR,202313,381587.6100000008
AR,202314,332629.24000000034
AR,202315,342641.77999999456
AR,202316,327641.2800000007
AR,202317,390501.8900000004
AR,202318,315142.2999999993
AR,202319,289393.2400000006
AR,202320,344138.9700000056
AR,202321,357364.70999999903
AR,202322,288499.43999999616
AR,202323,397929.7899999959
AR,202324,431210.17999999825
AR,202325,485296.8499999953
AR,202326,460920.21000000596
AR,202327,377663.15999999736
AR,202328,385784.1699999991
AR,202329,355729.4499999987
AR,202330,358238.4699999991
AR,202331,403650.8700000021
AR,202332,439137.630000006
AR,202333,427578.46000000054
AR,202334,394557.40000000084
AR,202335,389105.62999999814
AR,202336,447460.95999999635
AR,202337,573338.699999997
AR,202338,500656.73000000016
AR,202339,522299.68999999715
AR,202340,405362.0399999995
AR,202341,331876.4699999982
AR,202342,412994.1799999961
AR,202343,333994.6900000005
AR,202344,318977.2400000012
AR,202345,381695.9400000022
AR,202346,180981.87000000052
AR,202347,240339.05000000022
AR,202348,264701.4999999999
AR,202349,226239.8999999999
AR,202350,531175.2300000009
AR,202351,448254.62999999936
AR,202352,455946.10999999964
AR,202353,401834.9400000013
AR,202401,348422.05000000104
AR,202402,416192.9400000008
AR,202403,323406.04000000004
AR,202404,311032.97000000044
AR,202405,317619.5899999998
AR,202406,313862.74000000046
AR,202407,318508.6000000001
AR,202408,371034.6700000002
AR,202409,316907.26
AR,202410,1432.5
AR,202411,248.3
AT,201749,19437.30000000012
AT,201750,13950.590000000038
AT,201751,26869.370000000206
AT,201752,20993.87999999999
AT,201753,12532.240000000007
AT,201801,11293.45
AT,201802,16422.829999999994
AT,201803,11331.169999999998
AT,201804,15154.66
AT,201805,13637.030000000002
AT,201806,10898.05
AT,201807,16045.669999999995
AT,201808,16221.929999999995
AT,201809,15372.789999999994
AT,201810,10587.869999999999
AT,201811,14941.759999999991
AT,201812,14293.289999999997
AT,201813,15553.729999999998
AT,201814,17859.709999999995
AT,201815,15609.53
AT,201816,12343.13
AT,201817,14284.660000000003
AT,201818,12552.319999999998
AT,201819,13651.869999999999
AT,201820,15749.86
AT,201821,15863.169999999998
AT,201822,19499.060000000154
AT,201823,22518.760000000173
AT,201824,18144.220000000067
AT,201825,15894.689999999997
AT,201826,13475.530000000026
AT,201827,14800.390000000001
AT,201828,13422.44000000001
AT,201829,10255.719999999998
AT,201830,10059.849999999999
AT,201831,8184.78
AT,201832,7882.0999999999985
AT,201833,8479.799999999997
AT,201834,5840.139999999998
AT,201835,5605.279999999997
AT,201836,5693.15
AT,201837,12262.700000000024
AT,201838,14438.52000000006
AT,201839,9840.330000000022
AT,201840,0.01
AT,201926,9682.139999999996
AT,201927,21735.010000000006
AT,201928,21163.95
AT,201929,21101.76000000001
AT,201930,17277.789999999994
AT,201931,19805.44999999999
AT,201932,17683.18999999999
AT,201933,17669.81999999999
AT,201934,16702.60999999999
AT,201935,18759.08999999998
AT,201936,18583.31999999997
AT,201937,19890.39999999998
AT,201938,21113.22000000001
AT,201939,21635.68000000006
AT,201940,18019.76999999998
AT,201941,18551.519999999975
AT,201942,18010.359999999993
AT,201943,17201.329999999994
AT,201944,17101.999999999996
AT,201945,16556.109999999993
AT,201946,21647.71000000001
AT,201947,24708.54000000006
AT,201948,24973.62999999995
AT,201949,19375.419999999987
AT,201950,15946.16
AT,201951,15816.880000000006
AT,201952,16257.320000000003
AT,202001,16052.159999999996
AT,202002,16303.409999999998
AT,202003,15219.189999999988
AT,202004,13052.00999999998
AT,202005,12520.979999999974
AT,202006,10319.719999999988
AT,202007,1334.5099999999998
AT,202008,0.01
AT,202009,0.01
AT,202010,0.01
AT,202011,0.01
AT,202012,0.01
AT,202013,0.01
AT,202014,0.01
AT,202015,0.01
AT,202016,0.01
AT,202017,0.01
AT,202018,0.01
AT,202019,0.01
AT,202020,0.01
AT,202021,0.01
AT,202022,0.01
AT,202023,0.01
AT,202024,0.01
AT,202025,0.01
AT,202026,0.01
AT,202027,0.01
AT,202028,0.01
AT,202029,0.01
AT,202030,0.01
AT,202031,0.01
AT,202032,0.01
AT,202033,0.01
AT,202034,0.01
AT,202035,0.01
AT,202036,0.01
AT,202037,0.01
AT,202038,0.01
AT,202039,0.01
AT,202040,0.01
AT,202041,0.01
AT,202224,759.5899999999999
AT,202225,3810.9700000000007
AT,202226,5143.259999999999
AT,202227,1064.99
AT,202228,2861.1899999999987
AT,202229,1205.8199999999993
AT,202230,2166.4700000000003
AT,202231,2124.43
AT,202232,3289.2299999999973
AT,202233,2618.0400000000013
AT,202234,1669.8799999999992
AT,202235,5049.47
AT,202236,2814.6899999999973
AT,202237,7826.229999999999
AT,202238,3818.4099999999953
AT,202239,2972.4699999999984
AT,202240,14591.15
AT,202241,7893.3200000000015
AT,202242,26910.509999999962
AT,202243,22387.77999999996
AT,202244,33853.76999999999
AT,202245,8725.77999999999
AT,202246,7359.709999999999
AT,202247,71693.12
AT,202248,53245.789999999884
AT,202249,73697.7699999999
AT,202250,47605.09000000003
AT,202251,35970.2199999999
AT,202252,30668.439999999817
AT,202301,26754.489999999867
AT,202302,31728.93999999998
AT,202303,24880.10999999995
AU,201749,495484.2800000125
AU,201750,563259.6300000139
AU,201751,511298.9100000098
AU,201752,476689.08000002033
AU,201753,352112.19000001246
AU,201801,430567.6300000259
AU,201802,508835.7500000362
AU,201803,440434.130000034
AU,201804,440068.850000028
AU,201805,449487.4200000343
AU,201806,478332.04000003147
AU,201807,441134.4700000349
AU,201808,480352.65000003047
AU,201809,519315.0700000387
AU,201810,454832.0300000274
AU,201811,447078.91000003443
AU,201812,455791.3800000341
AU,201813,403814.8400000188
AU,201814,460544.28000001644
AU,201815,400473.20000003703
AU,201816,413423.3400000116
AU,201817,443456.7000000207
AU,201818,512383.5199999995
AU,201819,583736.5099999642
AU,201820,568813.2499999868
AU,201821,585481.5399999813
AU,201822,608206.6600000092
AU,201823,575262.9300000297
AU,201824,537958.6700000342
AU,201825,508142.16000003286
AU,201826,491868.4900000318
AU,201827,520320.40000002825
AU,201828,537042.8600000362
AU,201829,531140.7100000249
AU,201830,494924.11000002275
AU,201831,473915.25000003644
AU,201832,476629.38000003045
AU,201833,511638.0000000353
AU,201834,544875.2400000261
AU,201835,700136.3100000315
AU,201836,493060.68000002485
AU,201837,463820.7500000224
AU,201838,475794.8000000209
AU,201839,491021.2700000018
AU,201840,644224.6399999902
AU,201841,729652.5200000008
AU,201842,821937.1499999856
AU,201843,706892.789999992
AU,201844,842107.7099999958
AU,201845,1034614.5899999902
AU,201846,1667896.0800000662
AU,201847,1368847.5100000633
AU,201848,709609.959999986
AU,201849,631260.3899999856
AU,201850,484363.9399999944
AU,201851,382710.3199999901
AU,201852,352713.86000000173
AU,201901,309631.59000000515
AU,201902,394268.0300000004
AU,201903,342407.68999999756
AU,201904,379463.14000000915
AU,201905,302133.65000000317
AU,201906,308679.40000000206
AU,201907,322809.639999999
AU,201908,293511.15999999526
AU,201909,280208.8800000047
AU,201910,334336.94999999605
AU,201911,370489.1000000041
AU,201912,397037.25000000396
AU,201913,322935.3299999999
AU,201914,354471.7200000036
AU,201915,287687.37000000075
AU,201916,280090.00000000047
AU,201917,326324.90999999613
AU,201918,378018.81000001304
AU,201919,370858.79000000097
AU,201920,378424.4299999984
AU,201921,364750.7699999965
AU,201922,330073.459999991
AU,201923,403337.2599999862
AU,201924,372376.0499999923
AU,201925,363365.84999999614
AU,201926,300583.89999999636
AU,201927,328365.7799999928
AU,201928,344599.3799999942
AU,201929,313916.4499999996
AU,201930,304975.3199999982
AU,201931,265539.3600000003
AU,201932,266337.7900000016
AU,201933,285869.3599999993
AU,201934,324021.96999999735
AU,201935,356813.1399999922
AU,201936,322138.1299999987
AU,201937,293083.7399999995
AU,201938,320394.659999997
AU,201939,298538.59999999707
AU,201940,321972.4799999978
AU,201941,329788.4499999996
AU,201942,353940.04000000167
AU,201943,584813.7500000002
AU,201944,466612.70000000496
AU,201945,466987.5300000053
AU,201946,609709.4100000004
AU,201947,785347.5300000205
AU,201948,357152.5199999975
AU,201949,245240.36999999793
AU,201950,217292.30999999976
AU,201951,203350.0100000002
AU,201952,170764.5499999986
AU,202001,185257.83999999924
AU,202002,255815.32000000097
AU,202003,222757.73000000056
AU,202004,217290.30999999985
AU,202005,228150.8799999995
AU,202006,228806.43000000104
AU,202007,165993.38999999926
AU,202008,58367.950000000164
AU,202009,8101.74
AU,202010,0.0
AU,202011,0.0
AU,202012,0.0
AU,202013,190.82
AU,202014,6085.090000000004
AU,202015,70568.14000000014
AU,202016,128687.88999999936
AU,202017,133817.14999999985
AU,202018,149748.59000000003
AU,202019,178823.0399999995
AU,202020,178132.17999999996
AU,202021,211595.4399999986
AU,202022,196212.85999999978
AU,202023,145819.4099999998
AU,202024,123378.82000000055
AU,202025,113149.96000000028
AU,202026,106938.93000000015
AU,202027,90938.30000000008
AU,202028,97850.23000000027
AU,202029,88309.79000000014
AU,202030,78079.51000000024
AU,202031,77076.4600000004
AU,202032,76754.82000000027
AU,202033,89710.54000000042
AU,202034,107836.24000000014
AU,202035,115974.22999999966
AU,202036,288941.56999999826
AU,202037,422261.9899999978
AU,202038,273745.36999999767
AU,202039,505876.2599999957
AU,202040,683214.2599999947
AU,202041,799662.5499999854
AU,202042,709818.2399999874
AU,202043,1195022.899999992
AU,202044,876706.2199999857
AU,202045,899479.6499999923
AU,202046,1092403.429999983
AU,202047,1389158.6299999936
AU,202048,693523.2300000008
AU,202049,427982.06999999867
AU,202050,319034.5699999963
AU,202051,323598.6999999983
AU,202052,369337.8099999967
AU,202101,289347.63999999827
AU,202102,326559.6300000007
AU,202103,269017.4699999998
AU,202104,303227.2400000004
AU,202105,354923.06000000366
AU,202106,478511.11000000424
AU,202107,394535.3200000014
AU,202108,359472.28999999847
AU,202109,397644.6399999982
AU,202110,546584.1800000079
AU,202111,432808.99000000354
AU,202112,407922.58000001236
AU,202113,408679.26000000664
AU,202114,493506.7200000036
AU,202115,378926.7699999976
AU,202116,354832.2799999976
AU,202117,283113.7899999989
AU,202118,210833.27000000092
AU,202119,429524.3500000001
AU,202120,549765.6300000051
AU,202121,454906.5400000075
AU,202122,305528.1600000021
AU,202123,418790.13000000676
AU,202124,210529.76000000112
AU,202125,103616.29999999965
AU,202126,166511.56999999916
AU,202127,239877.45999999912
AU,202128,173689.08999999912
AU,202129,203798.20999999854
AU,202130,301205.6400000009
AU,202131,150732.87999999974
AU,202132,193852.92999999883
AU,202133,167593.51999999938
AU,202134,383801.02000000014
AU,202135,150093.89999999938
AU,202136,165261.29999999946
AU,202137,351086.8699999994
AU,202138,383055.5700000043
AU,202139,520729.7500000032
AU,202140,728086.8900000025
AU,202141,824436.5399999951
AU,202142,618113.2099999915
AU,202143,1437333.9100000062
AU,202144,1187310.7499999886
AU,202145,994367.9200000106
AU,202146,1123244.8400000157
AU,202147,1262347.0800000394
AU,202148,1186272.430000028
AU,202149,799448.5200000169
AU,202150,627048.7999999939
AU,202151,659213.5899999976
AU,202152,503474.2499999966
AU,202201,392166.46999999706
AU,202202,393647.01999999577
AU,202203,421953.20999999554
AU,202204,385149.4099999971
AU,202205,492109.7399999999
AU,202206,530651.7699999982
AU,202207,614146.9099999971
AU,202208,627835.780000001
AU,202209,595910.3800000022
AU,202210,541000.7300000001
AU,202211,612021.1600000022
AU,202212,757939.9300000054
AU,202213,553351.4100000034
AU,202214,638160.9599999989
AU,202215,497859.6800000009
AU,202216,466427.42000000004
