"PTNR_REGIONAL_MASTER_CD","YEARWEEK","TOTAL_SALES"
50000004,202049,13998.36999999994
50000004,202050,12044.769999999948
50000004,202051,12044.769999999991
50000004,202052,9952.200000000004
50000004,202101,5201.7699999999995
50000004,202102,7535.54
50000004,202103,7568.320000000001
50000004,202104,8068.120000000002
50000004,202105,3340.0600000000063
50000004,202106,10870.259999999986
50000004,202107,12344.309999999998
50000004,202108,12819.629999999948
50000004,202109,13005.539999999937
50000004,202110,17560.430000000004
50000004,202111,17975.109999999935
50000004,202112,20824.17999999998
50000004,202113,25056.97000000002
50000004,202114,19000.68999999998
50000004,202115,22284.55999999999
50000004,202116,27136.469999999856
50000004,202117,27056.69999999995
50000004,202118,33571.770000000055
50000004,202119,35025.369999999726
50000004,202120,39850.05000000008
50000004,202121,51791.320000000225
50000004,202122,47011.36000000016
50000004,202123,65587.00000000001
50000004,202124,74263.22000000018
50000004,202125,70702.98000000003
50000004,202126,71245.34000000007
50000004,202127,55330.080000000075
50000004,202128,62737.290000000154
50000004,202129,73076.19999999984
50000004,202130,82245.06000000001
50000004,202131,62377.91000000013
50000004,202132,54623.330000000235
50000004,202133,52582.590000000084
50000004,202134,57988.78999999993
50000004,202135,61524.809999999896
50000004,202136,58824.98999999982
50000004,202137,63084.65000000016
50000004,202138,76528.45999999983
50000004,202139,75982.45000000023
50000004,202140,56130.249999999876
50000004,202141,51208.12999999999
50000004,202142,50802.21999999988
50000004,202143,47063.08999999999
50000004,202144,43090.90999999997
50000004,202145,37308.92000000003
50000004,202146,35664.00000000002
50000004,202147,42441.06999999992
50000004,202148,31570.890000000076
50000004,202149,31482.430000000048
50000004,202150,21091.76000000003
50000004,202151,18233.05999999999
50000004,202152,15622.01999999998
50000004,202201,29968.43000000003
50000004,202202,33074.920000000006
50000004,202203,38750.00000000001
50000004,202204,37672.789999999964
50000004,202205,46596.93000000002
50000004,202206,49437.43999999997
50000004,202207,63550.519999999735
50000004,202208,62831.81999999964
50000004,202209,67825.9500000001
50000004,202210,68873.05000000013
50000004,202211,79666.24000000025
50000004,202212,97313.23000000036
50000004,202213,87380.68999999997
50000004,202214,79524.71999999977
50000004,202215,77031.42
50000004,202216,72490.38999999997
50000004,202217,106201.14000000017
50000004,202218,108795.98000000042
50000004,202219,102729.42999999963
50000004,202220,90783.17999999979
50000004,202221,80662.91
50000004,202222,103991.59000000001
50000004,202223,194363.1499999997
50000004,202224,198004.00999999992
50000004,202225,206083.28999999995
50000004,202226,212280.42000000004
50000004,202227,172672.11999999906
50000004,202228,162404.4999999996
50000004,202229,171842.21999999954
50000004,202230,177240.51999999906
50000004,202231,153607.5499999991
50000004,202232,141702.86999999947
50000004,202233,120843.25000000017
50000004,202234,110918.0600000001
50000004,202235,108115.3899999993
50000004,202236,91065.58000000034
50000004,202237,76427.46999999991
50000004,202238,62425.24000000052
50000004,202239,67085.60000000011
50000004,202240,49486.47
50000004,202241,30435.65000000001
50000004,202242,41122.90000000008
50000004,202243,35476.66000000003
50000004,202244,32936.12000000003
50000004,202245,34481.610000000044
50000004,202246,21882.359999999997
50000004,202247,21882.36
50000004,202248,21882.36
50000004,202249,14453.460000000001
50000004,202250,14453.460000000001
50000004,202251,14453.460000000001
50000004,202252,14453.460000000001
50000004,202301,11002.729999999998
50000004,202302,11002.73
50000004,202303,11002.73
50000004,202304,0.0
50000004,202305,6476.6900000000005
50000004,202306,3324.65
50000004,202307,3324.65
50000004,202308,3324.65
50000004,202309,3324.65
50000004,202310,5807.500000000001
50000004,202311,2.12
50000004,202312,2.12
50000004,202313,2.12
50000004,202314,2.12
50000004,202315,2.12
50000004,202316,2.12
50000004,202317,2.12
50000004,202318,1.06
50000004,202319,1.06
50000004,202320,1.06
50000004,202321,0.0
50000004,202322,0.0
50000004,202323,0.0
50000004,202324,0.0
50000004,202325,0.0
50000004,202326,0.0
50000004,202327,0.0
50000004,202328,0.0
50000004,202329,0.0
50000004,202330,0.0
50000004,202331,0.0
50000004,202332,0.0
50000004,202333,0.0
50000004,202334,0.0
50000004,202335,0.0
50000004,202336,0.0
50000004,202337,0.0
50000004,202338,0.0
50000004,202339,0.0
50000004,202340,0.0
50000004,202341,0.0
50000004,202342,0.0
50000004,202343,0.0
50000004,202344,0.0
50000004,202345,0.0
50000004,202346,0.0
50000004,202347,0.0
50000004,202348,0.0
50000004,202349,0.0
50000004,202350,0.0
50000004,202351,0.0
50000004,202352,0.0
50000004,202353,0.0
50000004,202401,0.0
50000004,202402,0.0
50000004,202403,0.0
50000004,202404,0.0
50000004,202405,0.0
50000004,202406,0.0
50000004,202407,0.0
50000004,202408,0.0
50000004,202409,0.0
50000006,201749,31888.62999999987
50000006,201750,23231.389999999963
50000006,201751,23393.279999999966
50000006,201752,17492.62000000004
50000006,201753,16367.920000000053
50000006,201801,20210.720000000012
50000006,201802,22192.96999999996
50000006,201803,16576.190000000017
50000006,201804,12982.669999999996
50000006,201805,20727.83999999999
50000006,201806,22776.89999999995
50000006,201807,23199.209999999966
50000006,201808,25718.33999999999
50000006,201809,25250.180000000008
50000006,201810,18053.18000000001
50000006,201811,20033.600000000002
50000006,201812,23727.829999999973
50000006,201813,20958.14
50000006,201814,23160.75
50000006,201815,22814.95999999989
50000006,201816,27026.18999999982
50000006,201817,26632.64999999987
50000006,201818,44098.87999999974
50000006,201819,44009.67
50000006,201820,37412.879999999896
50000006,201821,36173.209999999934
50000006,201822,28988.979999999832
50000006,201823,30696.5899999999
50000006,201824,28618.119999999926
50000006,201825,31148.62999999986
50000006,201826,30674.6
50000006,201827,27307.379999999896
50000006,201828,28329.529999999926
50000006,201829,30996.879999999997
50000006,201830,21641.289999999994
50000006,201831,23225.76999999993
50000006,201832,23310.099999999995
50000006,201833,21062.349999999977
50000006,201834,24165.42000000001
50000006,201835,19765.100000000006
50000006,201836,21380.64999999998
50000006,201837,22572.189999999995
50000006,201838,22898.699999999986
50000006,201839,19508.52000000001
50000006,201840,18559.360000000008
50000006,201841,16570.510000000017
50000006,201842,23000.920000000006
50000006,201843,23312.459999999992
50000006,201844,26785.309999999998
50000006,201845,25030.189999999955
50000006,201846,33839.72999999996
50000006,201847,27777.34999999999
50000006,201848,30440.700000000037
50000006,201849,21330.809999999994
50000006,201850,20282.800000000003
50000006,201851,18369.99000000002
50000006,201852,18682.149999999987
50000006,201901,17482.579999999984
50000006,201902,18569.860000000008
50000006,201903,16307.980000000009
50000006,201904,18415.06000000001
50000006,201905,15019.710000000005
50000006,201906,15116.829999999993
50000006,201907,15983.250000000013
50000006,201908,22004.24000000007
50000006,201909,22082.610000000004
50000006,201910,24743.370000000064
50000006,201911,24803.649999999994
50000006,201912,23631.91000000004
50000006,201913,19452.020000000022
50000006,201914,19733.730000000003
50000006,201915,18004.550000000014
50000006,201916,18674.469999999998
50000006,201917,18345.180000000004
50000006,201918,24927.650000000005
50000006,201919,23991.810000000074
50000006,201920,22883.810000000034
50000006,201921,21004.840000000033
50000006,201922,24852.540000000023
50000006,201923,24889.090000000044
50000006,201924,22719.60000000002
50000006,201925,23194.350000000017
50000006,201926,21503.820000000003
50000006,201927,26490.95000000001
50000006,201928,28413.44000000002
50000006,201929,25902.629999999972
50000006,201930,23631.589999999986
50000006,201931,20293.219999999998
50000006,201932,27314.299999999977
50000006,201933,28365.390000000065
50000006,201934,27321.78000000006
50000006,201935,26077.9300000001
50000006,201936,20539.970000000016
50000006,201937,22359.190000000068
50000006,201938,29670.470000000092
50000006,201939,25784.410000000105
50000006,201940,19095.720000000078
50000006,201941,17865.97000000004
50000006,201942,19336.350000000042
50000006,201943,22511.660000000058
50000006,201944,24174.570000000003
50000006,201945,21636.20000000003
50000006,201946,35114.47000000011
50000006,201947,27527.460000000054
50000006,201948,19966.230000000003
50000006,201949,22963.110000000073
50000006,201950,16048.820000000043
50000006,201951,16968.920000000016
50000006,201952,18940.53000000005
50000006,202001,19474.850000000057
50000006,202002,20900.540000000045
50000006,202003,22228.430000000015
50000006,202004,18226.520000000037
50000006,202005,18494.160000000033
50000006,202006,13501.15000000001
50000006,202007,9266.150000000005
50000006,202008,1772.1599999999999
50000006,202009,0.01
50000006,202010,0.01
50000006,202011,0.01
50000006,202012,0.01
50000006,202013,0.01
50000006,202014,0.01
50000006,202015,0.01
50000006,202016,0.01
50000006,202017,0.01
50000006,202018,0.01
50000006,202019,0.01
50000006,202020,0.01
50000006,202021,5162.379999999997
50000006,202022,12506.039999999983
50000006,202023,11727.099999999997
50000006,202024,10272.059999999998
50000006,202025,10884.609999999995
50000006,202026,14339.049999999997
50000006,202027,14175.53
50000006,202028,305.93
50000006,202029,305.93
50000006,202030,305.93
50000006,202039,1619.3200000000006
50000006,202040,552.6399999999999
50000006,202044,1050.67
50000006,202045,1929.0100000000007
50000006,202046,3231.1899999999996
50000006,202047,4110.6100000000015
50000006,202048,1449.2700000000002
50000006,202049,1122.34
50000006,202050,1029.5400000000002
50000006,202051,752.9000000000001
50000006,202052,840.2299999999999
50000006,202101,802.8700000000001
50000006,202102,709.42
50000006,202103,561.64
50000006,202104,415.25
50000006,202105,970.3
50000006,202106,852.3
50000006,202107,840.15
50000006,202108,81.84
50000006,202109,720.78
50000006,202110,984.9000000000001
50000006,202111,886.2000000000002
50000006,202112,730.3800000000002
50000006,202113,602.27
50000006,202114,1604.2399999999998
50000006,202115,1316.74
50000006,202116,1570.8
50000006,202117,2033.23
50000006,202118,2745.1499999999987
50000006,202119,2315.9100000000003
50000006,202120,3031.52
50000006,202121,3206.719999999999
50000006,202122,3644.099999999999
50000006,202123,3296.73
50000006,202124,4207.170000000001
50000006,202125,4578.049999999999
50000006,202126,4782.48
50000006,202127,3706.0600000000018
50000006,202128,3130.4200000000005
50000006,202129,2483.98
50000006,202130,1328.46
50000006,202131,732.0100000000001
50000006,202132,3229.2700000000004
50000006,202133,4414.980000000001
50000006,202134,6094.100000000003
50000006,202135,4837.790000000001
50000006,202136,4404.879999999999
50000006,202137,5554.030000000001
50000006,202138,6202.610000000002
50000006,202139,6119.760000000002
50000006,202140,5350.76
50000006,202141,4114.98
50000006,202142,3915.730000000001
50000006,202143,3548.2299999999996
50000006,202144,402.3
50000006,202145,1737.2599999999998
50000006,202146,10114.619999999999
50000006,202147,9297.900000000001
50000006,202148,967.3299999999999
50000006,202149,4609.130000000001
50000006,202150,2525.21
50000006,202151,3768.5099999999993
50000006,202152,4442.0199999999995
50000006,202201,4790.399999999998
50000006,202202,6658.960000000003
50000006,202203,7509.409999999999
50000006,202204,8107.749999999999
50000006,202205,7248.229999999997
50000006,202206,6614.810000000001
50000006,202207,7218.709999999994
50000006,202208,5915.989999999998
50000006,202209,7023.639999999994
50000006,202210,11880.000000000004
50000006,202211,12550.630000000008
50000006,202212,12719.26999999999
50000006,202213,12976.689999999997
50000006,202214,13600.289999999986
50000006,202215,11930.399999999994
50000006,202216,11251.02
50000006,202217,11611.899999999994
50000006,202218,13603.350000000006
50000006,202219,12022.449999999999
50000006,202220,17014.599999999988
50000006,202221,16849.119999999995
50000006,202222,16019.82999999998
50000006,202223,11171.079999999994
50000006,202224,11918.429999999997
50000006,202225,6943.659999999994
50000006,202226,7647.499999999995
50000006,202227,12230.45
50000006,202228,21746.850000000024
50000006,202229,22382.969999999998
50000006,202230,19435.76000000001
50000006,202231,19362.280000000006
50000006,202232,17542.979999999996
50000006,202233,17119.859999999997
50000006,202234,16117.409999999998
50000006,202235,16295.400000000005
50000006,202236,17243.589999999997
50000006,202237,16461.459999999995
50000006,202238,17724.559999999998
50000006,202239,19420.26
