"PTNR_REGIONAL_MASTER_CD","YEARWEEK","SALESLOCALCURRENCY"
50000004,202014,1007.3499999999996
50000004,202015,1007.3499999999996
50000004,202016,1007.3499999999996
50000004,202017,1007.3499999999999
50000004,202018,3390.3400000000074
50000004,202019,4145.230000000006
50000004,202020,4145.230000000008
50000004,202021,4145.230000000015
50000004,202022,4145.230000000011
50000004,202023,55326.98000000007
50000004,202024,34435.99000000011
50000004,202025,97215.98000000013
50000004,202026,177909.9799999998
50000004,202027,137606.57999999993
50000004,202028,130448.58000000002
50000004,202029,113111.5800000005
50000004,202030,119309.58000000057
50000004,202031,109331.38000000008
50000004,202032,77845.38000000012
50000004,202033,90637.38000000012
50000004,202034,79771.3800000001
50000004,202035,88629.3800000001
50000004,202036,88052.4200000001
50000004,202037,45157.96000000005
50000004,202038,45157.96000000032
50000004,202039,45157.96000000001
50000004,202040,27211.4
50000004,202041,35857.84999999989
50000004,202042,14241.739999999892
50000004,202043,14241.739999999962
50000004,202044,7172.229999999928
50000004,202045,7172.2299999999195
50000004,202046,12699.229999999998
50000004,202047,7172.229999999912
50000004,202048,7172.229999999959
50000004,202049,11675.069999999985
50000004,202050,10033.390000000001
50000004,202051,10033.389999999978
50000004,202052,8225.329999999989
50000004,202101,4348.560000000007
50000004,202102,6245.900000000007
50000004,202103,6272.580000000001
50000004,202104,6678.890000000004
50000004,202105,2885.5599999999995
50000004,202106,9007.57000000001
50000004,202107,10205.93000000002
50000004,202108,10592.29000000002
50000004,202109,10743.460000000001
50000004,202110,14712.120000000006
50000004,202111,15049.280000000004
50000004,202112,17365.559999999983
50000004,202113,20806.880000000045
50000004,202114,15810.759999999978
50000004,202115,18480.389999999996
50000004,202116,22425.120000000148
50000004,202117,22360.20000000008
50000004,202118,29024.53999999996
50000004,202119,30206.329999999725
50000004,202120,34128.8900000001
50000004,202121,43837.25000000013
50000004,202122,40857.11000000003
50000004,202123,55421.31000000008
50000004,202124,62712.32000000017
50000004,202125,59720.490000000136
50000004,202126,60176.37000000022
50000004,202127,46663.060000000034
50000004,202128,52887.1600000002
50000004,202129,61575.180000000284
50000004,202130,69280.19000000034
50000004,202131,52671.180000000255
50000004,202132,46154.82000000016
50000004,202133,44439.95000000021
50000004,202134,48983.15000000026
50000004,202135,51955.77000000038
50000004,202136,49948.840000000026
50000004,202137,53528.95000000006
50000004,202138,64826.150000000125
50000004,202139,64366.95999999999
50000004,202140,47412.38000000019
50000004,202141,43276.16000000009
50000004,202142,42935.12000000009
50000004,202143,39792.96999999994
50000004,202144,36460.15999999991
50000004,202145,31601.23999999998
50000004,202146,30219.079999999947
50000004,202147,35914.079999999936
50000004,202148,26779.339999999946
50000004,202149,26889.37999999997
50000004,202150,18157.78999999999
50000004,202151,16188.859999999953
50000004,202152,13901.019999999971
50000004,202201,26480.14999999984
50000004,202202,29202.19999999996
50000004,202203,34174.83999999987
50000004,202204,33230.989999999874
50000004,202205,40833.90000000001
50000004,202206,43323.1900000001
50000004,202207,55690.280000000566
50000004,202208,55060.01000000053
50000004,202209,59436.13000000055
50000004,202210,60566.34000000065
50000004,202211,70023.78000000036
50000004,202212,85486.46000000005
50000004,202213,76783.22000000013
50000004,202214,69878.90000000023
50000004,202215,67693.91000000025
50000004,202216,63714.820000000225
50000004,202217,93252.93999999993
50000004,202218,95937.87000000017
50000004,202219,90622.05000000038
50000004,202220,80154.46000000025
50000004,202221,71287.0400000004
50000004,202222,91727.89000000001
50000004,202223,171914.2699999993
50000004,202224,175104.5499999997
50000004,202225,182183.8700000005
50000004,202226,187614.13000000035
50000004,202227,159492.96999999913
50000004,202228,150036.23000000173
50000004,202229,158728.42
50000004,202230,163700.3899999991
50000004,202231,141476.32000000044
50000004,202232,130511.97999999997
50000004,202233,111299.73999999953
50000004,202234,102158.67999999916
50000004,202235,99577.12999999983
50000004,202236,83873.22999999959
50000004,202237,70391.18000000034
50000004,202238,57494.77000000016
50000004,202239,61787.11000000047
50000004,202240,45578.01000000018
50000004,202241,28031.789999999968
50000004,202242,37874.92000000005
50000004,202243,32674.649999999972
50000004,202244,30334.849999999995
50000004,202245,31758.19999999996
50000004,202246,20154.12
50000004,202247,20154.12
50000004,202248,20154.12
50000004,202249,13311.95
50000004,202250,13311.95
50000004,202251,13311.95
50000004,202252,13311.95
50000004,202301,10428.23
50000004,202302,10428.23
50000004,202303,10428.23
50000004,202304,0.0
50000004,202305,6138.51
50000004,202306,3151.04
50000004,202307,3151.04
50000004,202308,3151.04
50000004,202309,3151.04
50000004,202310,5504.27
50000004,202311,2.0
50000004,202312,2.0
50000004,202313,2.0
50000004,202314,2.0
50000004,202315,2.0
50000004,202316,2.0
50000004,202317,2.0
50000004,202318,1.0
50000004,202319,1.0
50000004,202320,1.0
50000004,202321,0.0
50000004,202322,0.0
50000004,202323,0.0
50000004,202324,0.0
50000004,202325,0.0
50000004,202326,0.0
50000004,202327,0.0
50000004,202328,0.0
50000004,202329,0.0
50000004,202330,0.0
50000004,202331,0.0
50000004,202332,0.0
50000004,202333,0.0
50000004,202334,0.0
50000004,202335,0.0
50000004,202336,0.0
50000004,202337,0.0
50000004,202338,0.0
50000004,202339,0.0
50000004,202340,0.0
50000004,202341,0.0
50000004,202342,0.0
50000004,202343,0.0
50000004,202344,0.0
50000004,202345,0.0
50000004,202346,0.0
50000004,202347,0.0
50000004,202348,0.0
50000004,202349,0.0
50000004,202350,0.0
50000004,202351,0.0
50000004,202352,0.0
50000004,202353,0.0
50000004,202401,0.0
50000004,202402,0.0
50000004,202403,0.0
50000004,202404,0.0
50000004,202405,0.0
50000004,202406,0.0
50000004,202407,0.0
50000004,202408,0.0
50000004,202409,0.0
50000006,201749,28219.700000000004
50000006,201750,20558.619999999966
50000006,201751,20701.989999999972
50000006,201752,15479.979999999967
50000006,201753,14484.619999999912
50000006,201801,17160.189999999973
50000006,201802,18650.819999999974
50000006,201803,13930.569999999954
50000006,201804,10910.510000000013
50000006,201805,17419.369999999977
50000006,201806,19141.209999999934
50000006,201807,19496.189999999922
50000006,201808,21612.859999999975
50000006,201809,21219.290000000008
50000006,201810,15171.20999999996
50000006,201811,16835.539999999994
50000006,201812,19939.819999999996
50000006,201813,17612.43999999996
50000006,201814,19463.88
50000006,201815,19173.52999999992
50000006,201816,22712.739999999958
50000006,201817,22381.7399999999
50000006,201818,37057.90000000006
50000006,201819,36982.520000000004
50000006,201820,31438.960000000025
50000006,201821,30397.630000000085
50000006,201822,24361.439999999973
50000006,201823,25796.650000000027
50000006,201824,24049.85000000001
50000006,201825,26176.480000000032
50000006,201826,25777.160000000003
50000006,201827,22948.40999999998
50000006,201828,23807.53999999998
50000006,201829,26047.910000000003
50000006,201830,18186.75999999999
50000006,201831,19518.52999999998
50000006,201832,19588.979999999978
50000006,201833,17700.219999999958
50000006,201834,20307.779999999984
50000006,201835,16610.009999999977
50000006,201836,17967.469999999972
50000006,201837,18968.849999999977
50000006,201838,19243.239999999983
50000006,201839,16394.29999999998
50000006,201840,15596.770000000004
50000006,201841,13925.159999999987
50000006,201842,19329.039999999983
50000006,201843,19590.669999999995
50000006,201844,22508.909999999993
50000006,201845,21034.05999999999
50000006,201846,28437.039999999997
50000006,201847,23342.44000000001
50000006,201848,25580.69999999997
50000006,201849,17925.129999999994
50000006,201850,17044.380000000005
50000006,201851,15437.150000000016
50000006,201852,15699.379999999997
50000006,201901,14992.630000000001
50000006,201902,16008.750000000011
50000006,201903,14058.840000000007
50000006,201904,15875.219999999998
50000006,201905,12948.160000000003
50000006,201906,13031.850000000017
50000006,201907,13778.860000000032
50000006,201908,18969.43000000005
50000006,201909,19037.010000000053
50000006,201910,21330.790000000023
50000006,201911,21382.57000000002
50000006,201912,20372.499999999993
50000006,201913,16769.070000000014
50000006,201914,17012.010000000035
50000006,201915,15521.340000000018
50000006,201916,16098.800000000007
50000006,201917,15815.010000000013
50000006,201918,21489.599999999977
50000006,201919,20682.85999999998
50000006,201920,19727.599999999973
50000006,201921,18107.76999999999
50000006,201922,21424.889999999996
50000006,201923,21456.45999999999
50000006,201924,19586.05999999998
50000006,201925,19995.319999999963
50000006,201926,18537.999999999967
50000006,201927,23186.970000000012
50000006,201928,24924.58000000001
50000006,201929,22722.070000000036
50000006,201930,20729.89000000001
50000006,201931,17801.449999999997
50000006,201932,23960.389999999985
50000006,201933,24882.789999999986
50000006,201934,23967.289999999964
50000006,201935,22876.449999999943
50000006,201936,18018.499999999924
50000006,201937,19614.319999999927
50000006,201938,26027.53000000002
50000006,201939,22618.689999999977
50000006,201940,16751.32999999997
50000006,201941,15673.39999999988
50000006,201942,16963.16999999992
50000006,201943,19748.189999999922
50000006,201944,21206.01000000001
50000006,201945,18979.969999999983
50000006,201946,30803.460000000017
50000006,201947,24147.88999999996
50000006,201948,17515.29999999994
50000006,201949,20144.24999999992
50000006,201950,14079.079999999964
50000006,201951,14886.239999999925
50000006,201952,16615.93999999993
50000006,202001,17208.95999999994
50000006,202002,18495.999999999967
50000006,202003,19671.11
50000006,202004,16129.529999999977
50000006,202005,16366.459999999992
50000006,202006,11947.840000000013
50000006,202007,8200.29
50000006,202008,1568.2999999999993
50000006,202009,0.01
50000006,202010,0.01
50000006,202011,0.01
50000006,202012,0.01
50000006,202013,0.01
50000006,202014,0.01
50000006,202015,0.01
50000006,202016,0.01
50000006,202017,0.01
50000006,202018,0.01
50000006,202019,0.01
50000006,202020,0.01
50000006,202021,4568.500000000002
50000006,202022,11067.359999999999
50000006,202023,10378.099999999984
50000006,202024,9090.329999999994
50000006,202025,9632.509999999995
50000006,202026,12689.659999999987
50000006,202027,12544.849999999997
50000006,202028,270.73
50000006,202029,270.73
50000006,202030,270.73
50000006,202039,1316.540000000001
50000006,202040,449.29999999999995
50000006,202044,882.9299999999998
50000006,202045,1621.0300000000007
50000006,202046,2715.3
50000006,202047,3454.3100000000013
50000006,202048,1217.8800000000003
50000006,202049,943.1300000000002
50000006,202050,865.1700000000001
50000006,202051,632.6800000000001
50000006,202052,706.08
50000006,202101,655.1299999999999
50000006,202102,576.7499999999999
50000006,202103,456.6
50000006,202104,337.61
50000006,202105,788.8300000000002
50000006,202106,692.9099999999999
50000006,202107,683.0400000000001
50000006,202108,66.53
50000006,202109,585.99
50000006,202110,800.72
50000006,202111,720.4800000000001
50000006,202112,593.8100000000001
50000006,202113,489.62999999999994
50000006,202114,1304.21
50000006,202115,1070.49
50000006,202116,1277.0099999999995
50000006,202117,1652.9799999999996
50000006,202118,2231.7899999999995
50000006,202119,1882.7899999999997
50000006,202120,2464.6
50000006,202121,2607.019999999999
50000006,202122,2962.6399999999994
50000006,202123,2680.22
50000006,202124,3420.4699999999993
50000006,202125,3721.98
50000006,202126,3888.1699999999987
50000006,202127,3094.9299999999994
50000006,202128,2630.6
50000006,202129,2087.3699999999994
50000006,202130,1116.3300000000002
50000006,202131,615.1
50000006,202132,2713.6499999999996
50000006,202133,3709.949999999999
50000006,202134,5120.98
50000006,202135,4065.349999999998
50000006,202136,3701.539999999998
50000006,202137,4667.179999999999
50000006,202138,5212.209999999998
50000006,202139,5142.6399999999985
50000006,202140,4496.4
50000006,202141,3457.969999999999
50000006,202142,3290.529999999999
50000006,202143,2981.72
50000006,202144,338.07
50000006,202145,1459.85
50000006,202146,8499.659999999998
50000006,202147,7813.37
50000006,202148,812.8799999999999
50000006,202149,3873.1999999999985
50000006,202150,2121.989999999999
50000006,202151,3166.7899999999995
50000006,202152,3732.7699999999986
50000006,202201,4153.219999999998
50000006,202202,5834.6900000000005
50000006,202203,6579.839999999998
50000006,202204,7104.200000000001
50000006,202205,6351.080000000001
50000006,202206,5796.03
50000006,202207,6325.200000000002
50000006,202208,5183.7
50000006,202209,6154.249999999998
50000006,202210,10409.49
50000006,202211,10997.140000000014
50000006,202212,11144.850000000004
50000006,202213,11370.40000000001
50000006,202214,11916.960000000003
50000006,202215,10453.66
